Art Image,Pose Probabilities
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 372.jpeg,"[ 1.9114945   0.36372238  0.88055694 -0.7945974  -1.735758   -0.9778043
 -1.0935227  -0.3114516   0.07995129 -1.2389346   1.9264237  -1.5342156
 -1.853104   -0.15737681  1.037242    0.66262966 -1.1146826   2.234393
  1.3483407   0.26473317  0.7539028   1.7410961  -0.55670094  0.27174437
 -1.3438877  -0.94227415 -0.29601243  0.34147584 -1.236089   -0.1592386
  1.021484   -0.40095744 -0.47186756 -1.1690314  -0.3091576  -0.1381576
 -0.17597783  2.4684343   0.04186394  0.66131294]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 373.jpeg,"[ 1.01027656e+00  1.72934735e+00 -2.26357922e-01 -1.61048055e+00
  1.07727361e+00 -1.84045839e+00  3.57979149e-01 -2.31405544e+00
 -2.37212434e-01 -2.75370449e-01  1.02330804e+00 -2.30638146e+00
 -5.68660021e-01 -6.81493640e-01  2.40484357e+00  3.38260007e+00
 -2.00638580e+00  1.68218780e+00 -4.54147875e-01 -6.65162146e-01
 -2.30433851e-01  3.10717225e-01  4.23700698e-02 -1.02912331e+00
  1.56638748e-03  6.39200747e-01 -6.83149040e-01  1.90141904e+00
  1.64749944e+00 -1.06698740e+00  2.03420353e+00 -8.37763548e-01
  8.95605028e-01 -1.82120979e+00  2.09483951e-01 -2.98475432e+00
 -8.54541719e-01  2.46888280e+00 -1.08803056e-01 -1.58326719e-02]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 374 20.26.47.jpeg,"[ 2.7323189  -0.60661405  0.38465798  1.1233855  -1.7838112  -2.6815856
 -0.7238812  -1.4985834  -0.78797406 -1.6504332   1.6329694  -2.5311623
 -1.799736   -0.66120625  1.2676833   2.9172626  -1.5452709   0.70797527
  0.6194405  -0.44897944  0.2821074   0.9799334   0.18439843  0.47296676
 -0.7753142  -1.1090479  -0.91425586  2.5601487  -0.9145112  -0.20778497
  2.1558912  -1.4851235   2.9150536  -0.8063176   0.91829157 -1.106911
 -0.2538838   2.5170033   0.90967923 -0.98878247]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 375.jpeg,"[ 0.4792914   0.5059992   1.1071061  -0.38662294 -0.45411497 -0.74450415
  0.5751004   0.31571496 -0.45915368 -0.24240033  0.02128608 -0.26920325
 -0.8920584  -0.40425593 -0.23230802  0.51973003  0.08433291  0.9732591
  0.6982339  -0.35836858 -0.11759967  0.56459826 -0.11524165  0.5898906
 -1.1358635  -0.50676465 -0.38047236  0.33290094 -0.58033884  0.22654691
  0.83347315 -0.3644586  -0.734775   -0.5538028  -1.3680085   0.11630798
  0.32620057  1.2568333   0.56734884  0.20615973]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 376.jpeg,"[ 1.4380443  -0.06045533 -0.75749236 -1.0969889  -1.7508376  -0.2923402
 -0.93214643 -1.0337965  -0.10874216 -1.2901814  -0.45044264 -2.6621103
 -0.44578078 -0.48562673  4.235636    0.98764694 -1.8038741   0.05759008
  3.1079123  -0.4970226   1.3637334  -0.33956447  1.5633574   0.22036605
  0.37291458 -0.64986163 -2.1900778   1.4927261  -1.8946292   1.5043107
  2.3789034   0.36867934 -1.3509648  -0.81662977  2.6785815  -1.5758291
 -0.73143804  2.8568292  -0.48133466 -0.92906296]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 377.jpeg,"[ 1.8599675   1.4879528   1.2735255  -1.1164733  -0.6660155  -0.6150981
 -0.47951514  0.8265359  -0.05311632 -0.9376002  -0.8485779  -0.7672322
 -0.52520907 -0.59896415  0.25960127  0.46539867 -0.34281233 -1.0773077
  0.7246411  -0.9092376  -0.3665293   1.2217727   0.74650925  0.3063698
 -0.63874465 -1.3802221  -0.23612204 -0.33041447 -1.2997245   1.4240315
  1.0474385  -0.25181016 -0.18706991 -0.25990203 -1.6423646  -0.1480789
  1.2027409   2.1771483   1.4296268  -0.7751157 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 378.jpeg,"[ 1.1227938   0.02105388  3.220866    0.6061256  -0.37592646 -1.2991074
 -0.7406365   1.5022627   0.3336299  -1.2667735  -0.7746078  -1.3949187
 -1.0252833  -0.8934399  -0.8186641   0.3571371  -0.92280686 -0.08017094
  1.2023915   0.20483512 -0.22539407  1.6114877  -0.2535775   0.8183885
 -1.5973544  -1.2663343  -1.6790545  -0.34141222 -1.7307526   0.1029243
  1.7970972   0.3308241  -1.5013913   1.1310391  -2.3285174   1.6334653
  1.8935632   0.8188115   0.85681665  0.9506055 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 379.jpeg,"[ 2.023627    1.3327836   0.01994215 -1.2980566   0.04108901 -1.3638084
  0.48473263 -0.48333234  0.2538088  -0.8890935  -0.5324626   1.8488835
 -0.8824351  -0.2277232   0.9433576   1.6576022  -1.3974377   0.16657057
  0.67778814 -0.25746664  0.03076833  0.5220814   0.36640805 -0.79364765
  0.5716303  -0.6879987  -1.5508996   1.6026062   0.42006555 -0.6507796
  0.23102374 -1.447975    1.2455391  -1.5320085  -0.98347723 -0.8913272
 -0.44218445  2.1261704   0.15978247 -0.41414803]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 38.jpeg,"[ 4.192575    0.09759469  0.27772903 -1.2667595   0.19353205 -1.7545395
  0.3343352  -1.803596   -0.40280995  0.29002404 -1.2514883  -1.6105787
 -1.5470228   0.11978425  1.9619915   3.79536    -1.8959832   0.48945618
  0.88839775 -0.92473114  0.8334239   1.4541619  -1.020133   -1.0605266
 -1.2532611  -0.7287515  -2.2804203   0.60595596  0.8711053   0.3443775
  2.6639514  -0.75430375  2.3769588  -1.0268035  -0.18140864 -2.5362036
 -1.4614406   3.8954585  -0.05599823 -0.8694146 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 380.jpeg,"[ 2.6181235   0.2083766   0.8980311  -0.09027462 -0.47167355 -1.0633594
 -0.87890357  1.3128942   0.3813362  -1.2385143  -0.8801937  -1.0193988
 -0.90268946  0.07820099  0.76325476  0.08004133 -0.8744231  -0.5604287
  1.3658485  -0.7868236   0.9029544   2.0657814   0.1296754  -0.29017502
 -1.1269699  -1.2696525  -0.8807648  -0.47560173 -1.1948017   1.1052786
  1.8708898   0.46209577 -0.98660904 -0.81609124 -0.77763397 -1.1752657
  0.83229274  2.2111566   0.47971484 -0.00569635]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 381.jpeg,"[ 1.7375757   0.07000645 -0.43322843 -1.6862689  -1.4989183  -1.4838803
 -0.01889182 -1.028305    0.2465835   2.0506654   0.09212472 -1.0351954
 -1.5014429   0.15404448  0.6729721   1.1627306  -1.0193449   0.9248697
  1.0027058   0.2292346   0.08997588  0.713399   -0.38971296  1.1804653
 -1.3543018   1.2767377  -0.9745108   0.43582034  0.3773758  -0.3685118
  1.258197   -0.42118275  0.66483474 -0.9550824  -0.7246357  -1.86326
  0.15680307  1.4745862  -0.12854695  0.9135155 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 382.jpeg,"[ 0.97406375  0.40579355  1.3608361   0.39690924 -0.7173052  -0.78681123
 -0.14487436  0.89606833  1.56083    -1.0824497  -0.43400204 -1.5157881
 -0.6713265  -1.6303784  -0.99372965  0.3842565   1.5531012   0.44954777
  0.36834025 -1.0467451  -0.16313885  2.592549    0.44283757 -1.0487363
 -1.6366495  -1.6460034  -1.054028   -0.32229587 -1.6726154  -0.30484474
  2.113085    0.81773657 -0.9092201   0.7854905  -2.4411435   0.5035263
  1.40309     1.0506139   1.5107092   0.6526931 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 383.jpeg,"[ 2.0688446  -0.06200964  0.28068626  0.9639817   0.00606613 -1.7304724
  0.07685765 -0.47171757 -1.062162   -0.7995821   0.42911643 -1.0980576
 -0.09645785 -0.28478074  3.3892503   0.9107501  -0.695975    0.4164795
  0.57759166  0.02530541 -0.02947336  0.2327957  -0.51523435 -0.2720994
 -1.18075    -0.6845225  -0.17436475  0.9612117  -0.98610985  0.5394107
  1.4447345  -0.42260945 -0.5093955  -0.46099988 -1.4303615  -1.120301
 -0.44854     1.1320373   0.4803482   0.6005079 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 384.jpeg,"[-0.06263123  0.53791183  0.6106071   0.09073198  0.18247272 -0.43131626
  0.5799666  -0.13958634  1.8503616   0.04281583 -0.09710892 -1.2545419
 -1.6531322   0.4561389  -0.4346785   0.9317978   0.02536235  0.625288
 -0.24799    -0.2817883   0.19778398  2.708793    0.6566944   0.11012221
 -1.5834836  -1.1332294  -1.5427209  -0.3130392  -0.5184472  -0.33602303
  0.70503354  0.25960737 -0.16383603 -0.1462145  -1.3668861  -0.07389262
 -0.5027206   1.3984026  -0.5919022   0.90527034]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 385.jpeg,"[ 1.1825777   0.45311058 -0.15291345 -0.2790253  -0.66456825 -0.48329318
  0.34248817  0.05323761 -0.19138928 -0.7250424   0.5858217  -1.5981272
 -0.76538014  0.06665762  0.3609051   1.5138513  -0.4324508   1.8861597
  0.5322345  -0.13696124  0.60217285  2.8725722   0.42044747  0.08661818
 -1.2251728   0.5151421  -1.5506605   1.4589013  -1.2855202  -1.6042886
  1.2485601  -0.17154862 -1.5197085  -0.9892777  -0.5826762  -0.88530326
 -0.5205117   0.7618044   0.5196213   0.30093497]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 386.jpeg,"[ 2.6731434e+00 -1.8649600e-01  1.9700595e+00  1.0130103e-03
 -5.1199847e-01 -6.3213176e-01 -6.8145859e-01  1.2777243e+00
  4.6203649e-01 -9.6852034e-01 -4.3893993e-01 -1.3534857e+00
 -1.1662225e+00 -2.5698453e-01 -5.7683802e-01  2.4760534e-01
 -1.1663562e-01  2.2541370e-02  6.2300140e-01 -2.7487230e-01
 -4.9550998e-01  1.7773700e+00  2.0903423e-01  1.2983311e+00
 -1.7017342e+00 -3.4332263e-01 -6.0491949e-01 -8.3879292e-01
 -2.4079432e+00  1.5546428e+00  2.0533027e-01  2.8888062e-01
 -6.8682802e-01 -8.3698851e-01 -2.4405718e+00  2.7255204e-01
  8.2950443e-01  1.6313831e+00  1.0881246e+00  1.0889190e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 387.jpeg,"[ 1.4265571  -0.11822903  2.092911    0.49007612  0.31376162 -1.4155499
  0.37200996 -0.1934927   0.41208345  0.14250651 -0.39017022 -0.43448627
 -0.59257567 -0.5265829  -0.5880705   0.9107561   0.23317334 -0.821201
  0.27007785 -0.29939255 -0.10719086  3.2179604   0.32710314  0.34034708
 -0.48458585 -1.303244   -1.4872837  -0.30489367 -1.7492507  -0.61405945
  0.49850163 -0.56067145 -0.42261854 -0.82319814 -1.9603059   1.55487
  0.16045913  1.4443184   1.3425363  -0.35296452]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 388.jpeg,"[ 7.3709875e-01  1.9859712e-01 -4.2067644e-01 -1.5057507e+00
  5.3289169e-01 -1.6771781e+00  5.6036335e-01 -4.2629424e-01
 -5.7015246e-01  2.9362279e-01  3.7844875e-01 -4.3395805e-01
 -7.5160295e-02 -9.1083968e-01  6.4022338e-01  1.9253837e+00
 -5.9403050e-01  2.4004369e+00  1.1666058e+00  2.0075617e-03
 -4.3306565e-01  3.8828366e-02 -5.6189150e-01 -3.2735464e-01
 -1.3416321e+00  1.9377017e-01 -1.0384889e+00  2.5414944e+00
 -2.4574739e-01  4.8346621e-01  7.9063356e-01 -1.0298874e+00
 -2.2901468e-01 -5.3709799e-01 -1.3846488e+00 -1.5123153e+00
 -1.0349087e-02  1.3597044e+00  8.4703612e-01  1.7491840e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 389.jpeg,"[ 1.532431    0.4343643   0.4368217  -0.7516841  -1.2655038  -0.81227386
 -0.5122295  -0.47015658 -0.721327   -1.1738126   0.8680786  -1.4035084
 -1.4234627   0.7365392   2.4039123   1.2476182  -1.255869    0.78443253
  1.4562624  -0.36795992  0.97331345  2.0952196  -0.17454822  0.19409905
 -0.23635508 -0.20204662 -0.40488303  1.1449385  -0.79684615 -0.4575097
  1.1535683  -0.6284915  -0.9952889  -1.4153229   0.2798374  -0.680705
 -0.3360503   1.4113827  -0.88007367  0.21309395]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 39.jpeg,"[ 2.0952756   1.8922064   1.3908235  -1.7944783  -0.9529804  -0.9258088
 -0.35055292 -1.1064994   1.3683614  -0.6600366  -1.2434149  -1.0995075
 -1.0932039   0.46176776  0.7643804   1.5513759  -0.9300911  -0.10517585
  1.2877594  -0.06066265  0.6156081   1.7916802   0.715737    0.37377885
 -0.4193729  -1.142025   -1.5883172  -0.00829173 -0.70565677  0.8439305
  1.4918432  -1.0568588   0.7743707  -1.5176044  -0.5505037  -1.558503
 -1.078103    2.8536885  -0.34787375  0.02293441]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 390.jpeg,"[ 2.8892963   1.3000151   0.72435546 -1.7112979  -0.33344463 -1.364157
  0.46018162 -0.11014704 -0.48808178 -0.731427   -0.8761349  -0.9235509
 -1.0044887  -1.1118796   0.11468573  1.1989183   0.01742104  0.5650482
  0.94149816 -0.37819156  0.56217664  2.0223172   0.49723822  0.637266
 -1.0893605  -1.074123   -1.1597542  -0.7761074  -0.68588763  0.87727857
  1.8275621  -0.7258781  -0.8411002  -0.36372554 -1.7001189  -0.75142515
 -0.2308192   2.549647    1.0540465   0.19214857]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 391.jpeg,"[ 3.5631397   2.571115    0.15747814 -0.7489944  -1.0137295  -3.0742917
 -0.78901    -2.5234277   0.6806996  -0.87785786  0.5566524  -2.7736983
 -1.4325976  -0.5978812   2.990015    1.6675893  -1.5153313   1.7354392
  2.4848213  -0.8938255   0.52740866  0.7297022  -0.03083597 -0.4340309
 -1.1025889  -0.9198853  -2.2268023   1.6596432   0.40786308  1.0490329
  3.4072306  -1.0956494  -0.16674043 -1.5544014  -0.7740813  -2.9853594
 -0.2192882   4.0007267   0.73617804 -1.174429  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 392.jpeg,"[ 0.9445128   1.3530058  -0.14377059  0.29010913 -0.5017808  -0.9149561
  0.7400933  -1.165722    0.41828084  0.8402575   0.5274934  -1.1615201
 -1.3102679  -0.05004957  0.10244853  0.91802424 -0.78898335  0.4849143
 -0.0684709  -0.18088299 -0.08641754  1.6139169   0.03395604 -0.7166882
 -0.39976177  0.23955314  0.03811315  0.606645   -0.24134523 -0.16150233
  0.77034694 -1.3072177  -0.6082566  -0.05071053 -0.9830563  -0.7785835
 -0.39151973  0.73583686  0.958923    0.39502978]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 393.jpeg,"[ 1.5105265  -0.39603183  0.29361498  0.29921794 -0.78597444 -0.9208634
 -0.2121287   0.70759404  0.07722998 -0.80926514 -0.42054787 -1.7341833
 -1.8125485   0.00881005  0.15986736  0.57384497  0.20433852  0.45488
  1.1487883   0.11519533 -0.322669   -0.00448015  0.7281538   2.8994715
 -0.6898484  -0.54852986 -1.3837574  -0.32577267 -1.1994677  -0.11966287
  0.39959323 -0.11397511 -0.4466166  -0.56109184 -1.3545198  -0.04658635
  0.7810435   1.762921    0.80242974  1.2810014 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 394.jpeg,"[ 2.8921559e-01 -1.2787470e+00 -9.2758620e-01 -1.6128093e+00
 -1.2412493e+00  1.8291108e-02  3.7946923e+00 -1.3582895e+00
 -1.1226588e+00  1.7111009e+00  5.8985269e-01  3.7438118e-01
  1.7804931e+00  1.3939117e+00 -1.7594193e+00  7.3890817e-01
 -9.6848726e-01 -5.0822116e-02  2.5919313e-03  1.1137203e+00
 -3.7087923e-01  5.1266414e-01  1.5851724e+00 -8.7052859e-02
  8.4987871e-02  2.3852348e+00  8.2223870e-02 -2.8538820e-01
  1.5660824e-01 -1.4806798e+00  3.9679223e-01 -8.6955768e-01
  2.9308975e-01 -1.0500151e+00 -2.5285897e+00 -1.7870778e-01
 -1.3896415e-01  4.7612554e-01 -1.3173159e+00  8.4716272e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 395.jpeg,"[ 0.19392475  1.6709108   0.29377764 -0.8283111  -0.3789041  -0.17012753
  0.20656092  0.5242614   1.2252159   1.1864538  -0.48685643 -1.3517605
 -0.59956217  0.23266517 -0.174249    1.2674431  -0.3957111   0.44012204
 -0.01983782 -0.54637796 -0.21944548  1.9438411  -0.82094634  0.19556981
 -0.5119953   1.0815206  -0.50918496 -0.4212088  -1.3308797   0.02254211
  0.47142884 -0.6231253  -0.76024365 -0.76918554 -0.03199709  0.59804046
 -0.3435937  -0.16099188 -0.16369079  0.06390873]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 396.jpeg,"[ 1.8076308  -0.8842395   0.4096312   1.9385768   0.21871868 -1.3295357
  0.87444013 -1.4838793   0.42428505 -0.9383767   0.07329833 -1.686775
  0.03285791  0.02363661 -0.677717    3.7919466  -1.4136683   3.0141177
  0.39582264 -1.0681292   1.7765853   2.1723964   0.38842347 -1.3247521
 -1.2033554  -0.6580154  -0.45907235 -0.16255076 -0.4446433   0.1654178
  1.6745805  -3.282377   -0.36822614 -0.8924668  -2.355857   -1.4483081
 -0.7408105   2.739806    1.0796907  -0.1791128 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 397.jpeg,"[ 2.1911273   1.3015867   1.1316438  -1.6565926   0.26914835 -0.20172724
  0.00998538 -0.17859551  1.7649375  -0.1349287  -0.5062826  -1.317227
 -1.238546   -0.0645187  -0.49118236  0.49239895 -0.17462331  0.40356514
 -0.39268208 -0.7093781   0.25366163  3.3922336  -0.41431534 -1.110205
 -2.0823042  -0.97028065 -0.8845561  -0.9901631  -0.8832811   1.274929
  1.4314115   0.26340967 -0.1875173  -0.77151805 -1.6933001  -0.4887446
  0.98676616  2.324756    0.591058   -0.5401522 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 398.jpeg,"[ 1.0033975  -0.2029851   1.4353812  -0.34584898  0.19499487  0.38357693
  0.34956583  0.5225303  -0.22514491  0.39710134 -0.22512445 -0.6446701
 -1.1863453   0.05206937 -1.2261094   1.1124803  -0.4111006  -0.18687084
 -0.29067048 -0.00976855 -0.389385   -0.08212226  0.5622444   0.49795657
 -0.48738202  0.64924145 -0.14257474 -0.64564884 -1.3112237   0.06459051
  0.32037035 -1.0417551  -0.7462421  -0.4453536   0.18218158 -0.31278348
  0.42064962  1.7876424   0.29283813  0.3302961 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 399.jpeg,"[ 2.2400746e+00  1.9572598e-01 -1.3071832e-01  2.3705594e-01
  1.2007838e+00 -1.8229445e+00  1.2405369e+00 -8.7093782e-01
 -9.6502161e-01 -7.2583300e-01 -3.0214071e-02 -1.8822781e+00
 -1.2575867e+00 -5.3476030e-01 -2.8917792e-01  4.2008328e+00
 -5.1551485e-01  1.1249433e-01  7.4373680e-01 -5.1668549e-01
  3.2042107e-03  1.1791710e+00  1.6890799e-01 -1.6006407e+00
 -4.3670657e-01  3.7219532e-02 -2.8164205e-01  9.8021448e-01
  1.4920595e-01  3.0767971e-01  1.7617868e+00 -4.3662420e-01
 -4.9547976e-01 -6.7564547e-01 -2.4555695e+00 -1.7014617e+00
  5.8547929e-03  2.3895309e+00  7.4038464e-01 -2.6896498e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 4.jpeg,"[ 1.0103178   0.54830986  0.98253876 -0.9903924  -0.11787605 -0.8690398
 -0.09380029  0.20145041  0.61816746 -0.6935426  -0.3162296  -1.7419161
 -0.8723378   0.14490648  0.70251906  1.6324245  -0.8118374   0.75473785
  0.86128247  0.0985242   0.5686796   0.67837995  0.08695522  0.15308504
 -0.82409316  0.19493957 -1.3470824   0.1823209  -0.68631834  0.4948905
  0.41194466 -0.79015785 -1.2792675  -0.4900342  -0.8328096  -0.2643753
 -0.22882348  1.1736528   0.66772     1.0821888 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 40.jpeg,"[ 0.7382789  -0.6918997  -0.29985404 -1.7442476  -0.41970015 -2.3609746
  1.4872837  -1.3976182  -0.47134137  0.94701034  0.18549658 -1.6362625
 -1.2157726   0.482384    0.9094912   1.9848405  -2.7173314   0.51518804
  0.88947576 -0.42820612 -0.9889775   0.939081    2.9430554   0.2578715
 -0.23611568  2.1624985  -0.28157467  1.9494635  -0.52685106 -0.591426
  2.147099   -1.4422622   0.14915791 -1.5120615  -0.01692757 -1.8573881
 -1.063196    3.451605   -0.25850847  0.01921891]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 400.jpeg,"[ 1.972096    0.6777799  -1.2957903  -0.52922016  0.5944329  -1.4460081
  2.9243834  -0.6132184  -0.29240495  0.57828206  1.2032268  -0.43341637
 -0.5937849   0.59720266  0.15966028  1.3685646  -0.7198657   0.31363788
 -0.22025028 -0.7133549   0.346729   -0.77252585 -1.0084331  -0.0657635
 -0.25452507  0.18602903  0.08816522  0.2710302   0.41869497 -0.29022837
  0.25091803 -1.3230035  -0.1345407  -1.4422398  -1.0275947  -0.61271566
 -1.0298091   2.1798725  -0.03999566  0.7279843 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 401.jpeg,"[ 3.317456   -0.66167337  0.6494872  -0.12777945  0.6594391  -2.2690752
  0.8710165  -1.1530545  -0.5893832  -0.16102977 -0.29126474 -1.1468306
 -1.0869926  -0.5499841  -0.24990404  3.948223   -1.3319565   1.0625603
  0.7576868  -0.5403168   0.9133454   1.2427744  -0.55721295 -0.4457032
 -1.6524047  -0.35146934 -0.77988154  0.39598772  0.13775694  0.17275116
  2.1304162  -1.5996436  -0.76325566 -0.33623946 -2.4260972  -1.1677579
 -0.42401367  2.207053    1.3862449   0.8107262 ]"
